NOOFTASKS,NOOFMAC,LENGTH,LOAD,ARRIVAL,ALGO
759,14,38003661,2586,14269,0
765,17,39337901,2851,14356,1
627,14,31939938,2865,11687,4
606,27,30537873,2527,11244,0
557,17,27192266,3010,10514,0
641,25,31254964,2511,12425,0
714,28,35225808,2439,13645,5
604,10,31422204,2461,11649,2
714,10,36160956,2611,13597,0
562,11,27952931,3076,10513,2
534,11,27534570,2379,10130,5
686,28,34924880,2596,13001,2
659,19,32106702,2256,12513,5
614,25,31082804,2548,11574,0
729,19,35385708,2155,13892,0
623,23,30792872,2153,11636,0
536,27,27063930,2314,10236,0
594,22,29212543,3237,11233,4
642,13,32426635,2170,12109,0
702,24,35248009,2869,13321,0
745,17,36936365,2513,14065,0
506,17,25809800,2805,9616,1
752,28,37226454,2094,14249,2
765,25,36265319,2665,14610,0
584,17,28999087,2506,11106,0
770,23,38034056,2227,14504,0
721,15,36535979,2614,13745,0
694,17,34209988,2838,13113,2
605,23,30329324,2927,11472,5
595,29,30311808,2210,11199,0
756,12,39568322,2570,14342,0
798,15,41317582,1881,15179,0
797,13,38683142,3436,15217,0
697,20,33798387,2523,13401,0
776,14,39420920,2042,14621,1
705,10,36379725,2569,13364,2
788,19,39657763,2580,15048,0
587,23,29056947,1838,10976,0
727,12,36840210,3591,13821,0
732,15,35083800,2333,13816,0
660,23,33016277,2823,12488,0
751,26,38086234,2290,14266,5
717,19,34930596,3169,13576,1
558,17,27178087,2100,10520,1
782,20,38980021,2263,14763,0
580,15,28424223,2054,11008,1
555,28,27877158,2299,10569,1
740,17,35162988,2759,14063,5
688,15,34087571,2346,13105,2
588,30,29725327,2377,11175,3
553,25,27201943,2334,10513,0
638,16,32220012,2346,12209,5
659,11,33529618,2240,12474,5
773,20,38748557,3080,14719,2
771,25,38888249,2409,14574,0
562,28,27316555,2455,10755,0
712,24,35300650,2492,13391,1
603,27,29591466,2379,11498,1
521,17,25887302,2868,10020,5
778,18,39350760,1692,14832,0
738,11,35501877,2560,14021,2
632,11,30954273,3222,11886,4
784,30,40823820,2464,14811,0
580,10,28650781,2530,11090,3
797,30,40790542,2327,15102,0
654,28,33280258,2582,12481,0
531,22,25474889,2258,10247,0
571,11,29615779,2345,10795,0
660,26,33143952,2648,12560,0
660,17,33406755,2666,12415,4
765,22,39378296,2321,14617,0
732,18,37010596,2454,13831,0
604,21,30250384,1958,11563,1
671,17,33243652,2531,12885,1
768,28,38856291,2443,14388,0
596,26,29375723,2491,11335,0
710,16,35311379,2145,13300,5
551,12,27397997,2632,10380,1
708,23,35168377,2342,13479,0
772,30,37850478,2805,14711,0
596,10,31294371,3340,11541,3
754,29,36030378,2438,14394,0
690,22,34682382,2257,13131,2
508,17,26486596,2521,9645,0
651,28,31655018,2480,12211,3
667,15,33003394,2918,12370,2
564,13,28292042,3054,10679,0
720,21,36316121,2575,13416,0
667,22,33696592,1763,12576,4
760,24,37727512,2616,14699,0
604,15,31274314,2270,11502,0
746,13,37082946,2516,14219,0
577,17,30167982,2477,10857,0
627,12,31351601,2416,12083,1
790,12,38776590,2665,15150,1
695,11,34569894,2375,13173,5
784,22,38344784,2814,14946,0
691,24,33575871,2440,12937,0
532,10,25923670,2269,10185,3
770,15,39276622,3290,14615,1
725,13,35632747,2362,13927,1
777,11,38814442,2078,14743,2
641,23,33862863,2803,11941,0
524,21,25901739,2502,10161,0
592,15,29540609,3004,11222,5
721,26,35714916,2614,13739,0
549,26,27166345,2945,10409,1
651,21,32768458,2232,12446,5
785,18,39293791,2341,15220,0
607,29,29882503,2445,11641,0
666,25,33227884,2475,12752,5
571,30,29096313,2702,10874,0
534,11,27136854,2904,10139,0
748,17,38486340,2768,14301,0
517,14,26138573,2844,9795,0
515,17,25964302,2281,9693,4
723,26,36761885,2454,13757,0
514,28,25557995,2872,9632,1
591,25,31150280,2708,11087,1
760,14,37991904,1801,14543,0
682,25,33626357,2302,12963,0
526,23,25929341,2513,10011,0
764,27,37220305,2196,14434,0
570,12,29621904,2952,10882,4
767,12,38760271,2622,14552,0
541,29,26526639,2605,10388,5
798,30,39529992,2692,15126,2
607,29,29082046,2133,11539,0
585,14,29396522,2568,11173,0
652,16,32077540,2696,12422,2
563,17,28097338,3293,10652,0
703,10,35111022,2827,13244,5
756,21,38559829,2947,14501,0
616,25,31117696,2321,11754,0
513,18,25660336,1970,9799,1
590,19,29525985,2498,11080,0
726,12,36347738,2496,13759,0
568,21,27994979,2770,10976,2
705,29,34702780,2437,13245,0
609,24,30876753,2156,11843,2
784,19,38672184,2249,14707,0
657,21,31409390,3188,12524,5
650,10,33474740,2213,12390,1
642,18,33433487,2650,12132,0
647,27,32259651,2716,12531,0
597,27,29203866,2602,11380,4
515,21,26283364,2490,9806,2
698,30,34353774,1882,13201,0
507,24,25327317,2325,9660,0
790,17,39091669,2078,14969,0
600,15,30083858,2382,11406,2
657,16,32209739,2064,12193,0
774,20,37373322,3184,14564,1
695,20,34863117,2063,13106,0
782,19,39660302,2288,14951,0
621,13,32425720,1853,11623,1
710,13,36244900,2978,13518,4
657,13,32597767,2436,12291,4
603,15,30743326,3201,11505,4
593,21,30414985,2953,11135,1
584,18,28990363,1880,11076,0
542,23,25765496,2615,10313,1
555,13,28333406,2124,10551,0
703,25,34180639,2806,13260,0
641,21,32271822,2842,12093,0
501,17,24166809,1982,9531,1
500,11,24971275,2805,9523,3
664,23,32687029,2484,12522,0
640,20,31099798,2923,12143,1
719,10,34993105,2224,13422,4
732,22,36938750,1697,13747,0
721,19,37498797,2185,13618,0
586,11,28487337,2635,11374,1
732,27,37586059,2455,13846,0
545,28,28593023,2163,10217,0
601,22,28689460,2636,11512,0
536,10,27513446,2380,10232,0
521,26,26211501,2760,9702,4
714,27,35914955,2023,13438,0
556,30,27171891,2085,10515,0
602,29,31282233,2360,11563,1
710,28,35031654,2715,13421,0
542,24,26693245,2753,10186,1
627,13,31412544,3032,12026,0
708,14,35481892,2342,13509,1
771,10,37944476,2403,14710,2
738,23,36051940,2486,13968,0
693,25,34795567,2258,13172,0
521,25,27342685,2547,9980,1
665,20,34275676,2381,12617,0
542,29,27177467,2392,10413,0
610,29,30502056,2986,11609,0
704,26,34392432,2394,13533,0
580,10,28859115,2939,11107,2
724,28,35743910,3125,13719,1
644,19,31795440,2907,12225,0
759,10,38240368,2374,14520,0
630,13,31553949,2245,12007,1
631,25,32818006,2820,12029,0
689,22,34949571,2281,12858,5
509,19,25720324,2302,9592,0
513,17,23860944,2354,9745,2
638,24,32894223,2392,12012,1
767,28,38184378,2485,14623,0
514,15,27886555,2485,9741,1
648,10,31903633,1971,12230,1
736,23,36879593,2027,13854,1
558,17,27677075,2108,10582,0
707,28,35493736,2705,13638,0
773,30,39017054,2229,14763,1
783,20,39346221,2424,15012,1
623,21,28741020,1963,11883,0
643,13,31530308,1772,12310,1
697,25,35335097,2520,13187,0
559,25,28669134,2611,10739,0
625,27,31426577,2311,11665,0
657,24,33585243,2916,12453,4
563,18,28360921,2541,10556,0
611,21,29320004,2333,11804,0
570,16,29082780,2308,10717,4
618,12,31713099,2897,11594,1
779,29,39133404,2358,14876,5
568,15,28200433,2748,10897,2
505,25,24744469,2262,9574,1
539,17,26033617,2479,10256,0
785,19,41405352,2489,14640,0
797,28,41887556,2308,15202,0
613,16,30139794,1905,11637,1
787,12,39050413,2057,14952,0
591,18,31672989,2027,11360,0
633,16,32229003,3227,11863,4
785,13,39720235,3090,14927,0
652,25,32682791,2656,12217,1
667,14,32910494,2144,12880,2
550,19,28945820,2266,10323,1
517,17,24739892,2385,9763,0
526,28,26244448,2775,10063,0
578,11,27791539,2895,10941,0
702,23,33021447,2507,13330,0
614,12,30321462,2022,11661,1
675,28,34086217,2556,12930,0
619,12,31424790,2044,11836,3
647,23,32249271,2552,12073,0
708,26,37520679,2386,13385,0
602,28,28913068,1961,11266,1
639,22,30658096,2512,12173,0
720,24,36119822,2165,13727,0
559,14,29063551,2799,10763,0
792,19,40371377,2815,14986,0
675,11,34354443,2234,12756,0
578,24,29834039,2338,11094,4
570,28,28589319,2068,10918,4
651,27,31078760,3062,12314,0
592,21,30182364,2310,11192,1
694,23,34103722,2635,13055,1
518,22,25040360,2194,9834,5
773,12,38204618,2225,14714,4
707,10,35288287,2004,13567,2
576,11,27593951,2442,10886,2
646,26,32277992,2736,12334,0
605,27,29729338,2723,11503,5
609,15,29817906,2697,11577,4
706,13,33014181,2011,13424,1
591,20,29174214,2452,11119,0
560,11,28158159,2961,10581,0
793,21,38987949,2664,15105,3
793,19,39612579,2254,14831,1
725,18,35994159,2773,13785,5
781,26,41200936,2641,14718,2
698,21,33611393,2330,13313,0
575,17,29186097,3304,10875,1
702,13,34827355,2370,13248,2
585,12,30775331,2530,10945,2
523,11,27195254,2479,9830,1
550,21,28212881,2775,10474,0
595,11,30981958,2215,11395,2
590,10,29454518,2035,11306,1
586,12,28322340,2766,11117,0
631,17,31317936,1909,11874,5
771,22,38767553,2370,14815,0
660,21,33702392,2086,12478,5
610,18,30208465,2653,11634,0
642,12,32278298,2550,12176,1
784,29,38450505,2862,14759,1
617,26,30500805,2719,11773,1
616,26,30856493,2427,11810,0
740,25,37266506,2563,13884,3
762,19,38317635,2192,14329,0
520,15,25716537,1882,9805,4
695,21,33539784,2662,13057,1
744,14,36432387,2578,14104,4
665,13,33219435,2736,12660,0
790,26,40334837,2364,14959,0
693,26,34414221,2396,13074,1
682,17,33932405,2733,13058,4
549,14,27050777,2631,10289,0
681,28,35495024,2273,13052,2
616,30,30548501,2454,11562,0
609,10,30674719,2201,11551,2
600,26,29782039,3168,11525,4
702,22,35956015,2572,13375,0
565,23,27863189,2528,10838,0
522,30,26557645,2740,9896,2
522,23,26503450,2293,9864,0
754,20,38302473,2301,14438,2
748,17,36793808,3084,14344,4
646,23,31982959,2756,12259,0
766,24,38758625,3253,14663,0
538,10,25303183,3098,10307,1
735,12,37528327,1691,13903,0
705,26,34745418,2205,13496,1
664,10,32164841,2078,12712,5
610,13,32429561,3058,11816,0
790,12,38564783,2296,15254,0
645,21,31909365,2378,12269,0
751,16,36731749,2591,14066,1
717,15,35663217,2569,13681,1
767,19,38458677,2412,14401,5
658,25,32177696,2585,12662,5
597,21,31015376,2242,11241,4
731,15,36468939,2180,13759,2
800,18,40379694,1898,15080,0
795,19,39549385,2586,15190,0
702,29,33866298,2609,13251,1
628,10,32511957,2825,11926,4
755,30,36524342,2877,14475,1
533,15,26647646,2659,10033,1
567,22,27561809,2631,10677,2
625,18,31064576,1337,11856,5
776,12,38194142,2399,14647,2
780,24,38415799,2788,14839,0
737,29,37874711,2445,14000,0
576,14,28872858,2802,10831,4
705,27,35688815,2168,13313,1
763,18,38192694,2699,14567,1
702,16,34304945,2637,13001,0
649,11,32353432,2256,12412,3
551,24,28565296,2268,10487,1
780,17,38798611,2508,14948,1
564,18,28043484,2481,10682,1
712,21,34906722,2747,13518,5
795,14,39032441,2717,15051,0
791,24,39581989,2112,14976,0
769,28,39020080,2764,14756,1
640,12,31463974,2592,12177,0
741,10,36913239,2426,14037,4
528,16,27589528,2949,10040,1
768,12,38516315,2672,14705,0
694,26,35917735,2740,13118,0
679,26,33943859,2602,12917,1
650,28,32041628,2511,12377,0
546,13,27119941,2210,10412,4
655,20,33287009,2461,12431,2
762,15,38929917,2499,14465,0
568,24,28303214,2394,10879,2
605,16,30188800,2253,11522,4
643,22,32959345,2760,12250,0
629,20,30835251,2706,11807,0
549,16,27381787,1830,10514,1
735,10,37235375,2345,13889,2
667,11,33198589,2889,12843,2
708,26,36415249,3079,13611,0
565,13,28331373,2466,10547,2
764,27,38779182,2580,14416,0
687,24,35344443,2538,12847,1
662,26,33218213,3206,12733,1
529,16,25636770,2176,10024,0
553,11,27793792,2522,10570,0
621,10,30185783,2594,11612,0
777,17,38064048,2326,14756,4
561,12,28418205,2590,10499,0
756,24,38022300,1931,14455,0
572,20,29366985,2325,10814,1
649,23,31762111,2694,12244,3
616,11,31197853,2861,11591,1
544,12,27045914,1519,10504,0
593,26,28975000,2743,11316,0
780,29,38274469,2694,14646,1
618,17,30564848,2352,11882,0
595,20,30114809,2759,11299,2
715,15,36335054,2130,13697,2
607,18,30531655,2346,11470,1
670,23,33920361,2609,12825,1
638,18,31615415,2434,12155,2
561,18,28757568,2396,10463,0
692,18,35061341,1944,12956,1
661,13,32346395,2771,12742,3
536,13,27050586,2758,10135,1
531,16,26346612,2780,10049,4
724,10,35906278,2529,13674,0
722,17,36625455,2522,13722,5
513,18,25649859,2454,9758,0
726,24,36089691,2817,13726,0
528,28,25922092,2600,10117,0
746,12,35811870,2450,14106,4
691,29,34422796,2224,13005,1
537,21,27525606,2282,10313,1
703,12,34441031,3013,13299,3
567,12,27301000,2578,10695,3
565,22,27335875,2581,10501,0
652,27,33451566,2473,12230,2
772,15,37952704,2780,14558,2
774,26,37867640,2364,14780,0
558,14,27984781,2888,10634,0
617,14,31276206,2546,11720,1
503,20,25352970,2716,9492,2
749,14,36982395,2326,14127,4
665,24,32886892,2894,12643,1
640,28,31545431,2440,12085,0
735,25,37496939,1957,14125,0
662,23,33187813,3014,12521,1
585,16,29675730,2124,10954,0
683,13,34156711,2710,12889,2
576,26,27910788,2717,10700,2
663,25,32478899,2705,12639,0
589,11,27867910,2492,11153,2
595,20,30126417,2453,11331,0
541,24,27321893,2411,10477,5
526,20,26862338,2552,9899,0
757,20,37514854,1984,14347,0
764,27,38870575,2185,14616,0
608,27,29724313,2858,11754,2
749,27,36015300,2876,14076,1
671,19,34650088,2642,12868,0
550,11,28131818,2213,10315,1
789,30,38727720,2632,15136,0
538,23,26976003,2701,9983,2
786,22,39215028,2522,14864,1
712,22,34207651,2565,13510,2
652,17,33575585,2985,12425,0
618,24,31424289,2613,11847,0
533,26,25986990,2457,10169,0
553,29,29461343,2459,10356,0
599,19,30262406,1933,11416,0
514,12,25178194,1910,9686,4
626,23,31325426,2769,11934,2
519,17,25100651,1841,9729,2
762,14,38263142,3348,14389,1
506,18,25966779,2685,9647,2
594,10,29978088,2788,11234,4
694,13,35140231,2542,13137,4
794,20,38198439,2273,14943,0
644,25,31819656,2313,12127,0
515,19,26432180,2648,9596,0
647,16,32735046,2027,11904,0
655,28,32067086,2520,12328,0
795,15,40019875,2438,15111,1
535,18,25689980,2859,10179,0
660,14,33973511,2836,12475,1
745,22,36557902,2522,14391,1
565,24,27509120,2208,10462,2
540,15,27475881,2511,10099,0
656,29,33679490,2907,12499,5
593,25,30051334,2351,11070,2
690,20,35671366,2673,13086,2
649,28,32505136,2278,12262,0
572,13,28576429,2287,10841,0
780,23,39592389,2127,14781,1
618,10,30614419,2865,11636,5
595,13,29007126,2323,11137,0
617,16,31125674,2629,11791,2
767,24,38916247,2726,14615,2
738,29,35974169,2534,14155,0
623,30,30778166,2127,11630,0
703,24,35080993,2261,13389,1
781,28,38963729,2557,14818,2
581,29,28509356,2395,11154,0
564,28,28190998,2806,10718,0
539,25,27292117,1989,10310,0
703,14,34814073,2249,13470,0
749,29,37123965,2635,14182,2
505,22,24828484,2746,9560,2
616,12,29594923,2551,11706,5
508,11,25143014,2772,9672,2
635,14,31512821,2119,11897,2
592,18,29555275,2666,11171,1
689,27,34952418,2172,13252,0
677,18,31404374,2050,12940,2
767,19,39464425,2956,14479,1
590,26,29112284,1860,11346,1
598,28,29743757,2102,11492,0
673,11,33977302,1912,12802,1
703,13,35880553,2350,13220,0
798,12,39506301,2842,15053,0
630,16,30841081,2564,11903,4
741,21,35803390,1552,14093,1
501,17,24050994,2340,9548,0
673,12,34280087,3448,12669,1
707,18,35908252,2195,13326,4
566,14,28345041,2409,10803,2
754,17,38619170,2684,14329,4
602,28,29439793,2356,11537,1
779,26,38304549,2810,14711,0
645,21,32373308,2096,12249,0
712,27,34743883,2464,13583,1
726,20,36934111,3104,13665,1
515,14,26712890,2449,9731,2
689,19,35059241,2403,13026,0
644,25,30816851,2588,12241,0
628,23,31523702,2206,11832,0
787,18,38145847,2862,15060,1
588,10,29752697,2543,11204,2
510,16,24320541,2075,9663,1
626,12,30881817,2944,11866,2
612,11,30465950,2716,11605,0
720,18,35933346,2734,13683,2
541,21,26920569,2118,10234,4
507,11,24770120,2717,9576,0
502,22,24821500,2076,9541,1
644,11,33243988,2463,12441,0
621,24,30699924,2094,11748,0
585,29,29690859,2737,11165,0
659,26,33775241,2371,12438,1
551,21,28191138,2370,10616,5
652,14,31217295,2039,12391,0
556,15,28420181,2496,10589,0
715,23,36313913,2141,13575,2
519,13,26867478,3434,9789,1
610,21,31220975,2745,11578,1
598,12,30232417,2317,11475,2
793,16,39494881,2466,15000,2
719,13,36383564,2795,13731,5
604,30,31053495,2569,11434,1
514,11,24658372,3751,9736,4
653,26,32137046,2605,12431,0
526,30,26203090,2544,9968,1
598,11,29276787,2262,11269,1
554,26,27840017,2396,10576,1
548,17,27298300,2142,10415,4
661,18,33342692,2845,12594,2
595,20,30290702,2063,11240,0
519,22,26125301,2240,9679,0
560,10,26269608,2614,10653,0
755,14,38328331,3084,14388,0
616,29,29420554,2728,11703,0
629,28,31683713,2185,12070,1
759,14,37947427,2450,14237,1
527,21,27424972,2900,9943,0
629,20,31021534,2341,11923,1
720,24,35098465,2228,13612,2
612,10,31341662,2707,11525,0
670,15,34193017,2470,12842,0
727,27,37532479,2296,13918,1
766,26,37772369,2637,14585,0
545,14,28299670,2185,10407,2
736,13,35904178,2697,14093,4
564,23,28246522,1984,10681,0
505,30,25179095,2681,9624,3
540,16,25903016,2251,10388,0
543,19,26502653,3107,10227,0
581,13,28954175,2358,10872,1
584,29,27467848,2542,11046,1
611,18,29667709,2104,11617,0
572,11,29075459,2002,10819,1
537,23,26589571,2535,10250,2
751,17,38781457,2697,14339,2
593,15,28620970,2572,11145,2
583,29,30302267,2631,11088,0
712,22,35210600,2749,13679,0
514,17,26741226,2105,9743,5
646,15,31596844,2510,12310,2
516,21,25427806,2394,9980,5
757,10,38427740,3178,14481,1
606,21,30713865,2408,11571,5
636,30,29885565,2606,12175,5
598,28,30332494,2232,11280,1
642,30,31990526,2204,12142,0
710,22,35818549,2584,13335,0
722,29,36241158,2291,13504,0
748,12,36982968,2384,14248,4
545,20,28665182,2800,10216,2
686,26,35814187,2208,13073,0
623,27,31031066,2865,11747,2
609,16,29890643,2325,11597,0
562,30,26921444,2941,10498,2
658,21,33582004,2232,12365,1
756,10,37013208,2586,14332,0
604,25,29622149,2803,11479,2
671,30,33071642,2247,12705,1
762,17,37692453,2582,14714,0
708,18,35642922,3199,13463,2
799,19,40660015,3077,15275,0
612,11,31575956,2311,11729,0
575,19,28581181,2456,10987,1
753,28,36522452,2623,14408,2
674,11,34240567,2117,13001,1
742,17,36049344,2277,14052,0
505,22,23871261,1934,9757,0
544,10,27689233,2531,10571,2
582,17,27869176,3013,10965,0
747,26,36853013,3040,14228,5
680,11,34653608,2561,12865,0
782,27,39796669,2475,14783,5
697,16,35613519,2201,13175,0
548,10,27705950,2056,10269,1
544,11,26776369,1963,10280,0
631,16,31925551,2510,12049,2
747,28,36864920,2607,14054,4
606,23,30537096,2749,11553,2
799,15,40294040,2466,15259,4
565,11,27979591,2269,10715,0
558,28,27486339,2626,10486,1
569,19,28585659,2560,10775,1
716,26,35151894,2686,13672,0
566,23,28610614,2610,10623,0
777,29,40319433,2726,14828,0
629,12,31813844,2961,11616,0
732,21,37952321,1842,14082,0
764,12,38164792,2498,14501,2
511,21,27024203,2457,9662,1
656,14,33640904,2675,12380,2
683,19,34477834,2365,13054,0
753,19,36255952,3119,14171,0
555,27,27952626,2192,10484,0
673,10,33568336,2268,12776,0
602,11,29391743,2687,11575,4
564,26,28503985,2849,10743,1
725,16,36916873,1818,13876,1
573,13,27975161,2797,10831,4
755,14,39777321,1820,14241,1
731,30,35699909,2300,13922,0
610,30,31842674,2230,11822,1
538,24,27079318,2833,10174,0
691,30,36093634,2289,13211,0
671,14,34092639,2295,12630,1
707,15,34410672,2156,13572,0
723,24,36370595,2393,13700,1
629,29,31169213,2553,12116,1
664,11,33054684,1768,12803,2
568,24,27757610,2703,10774,0
549,16,25645505,2001,10433,0
711,15,35369698,2058,13544,5
589,16,29377826,2691,11184,1
731,20,35977929,2587,13825,0
606,12,30774645,2717,11618,0
574,16,28606084,2477,10897,2
627,19,30956071,2256,11812,5
799,24,40131316,1817,15253,0
505,30,24917732,2682,9489,2
645,14,32062301,2268,12150,0
680,12,33580662,2219,12890,0
603,24,30485476,3112,11367,0
674,25,33026166,2778,12578,1
509,17,25324419,2282,9704,0
599,26,30191547,2685,11384,2
575,21,29170071,2346,10842,0
630,13,30666501,2444,11981,1
726,15,37265131,2338,13717,0
784,20,38008658,2967,15128,0
656,20,32402502,2643,12414,5
543,13,27108879,2713,10455,0
702,10,35215455,2375,13434,0
676,15,33661893,2659,12800,0
759,16,38123609,2639,14770,0
604,14,30556299,2513,11464,2
748,17,37004198,3496,14169,2
731,19,34878307,2150,13838,0
583,20,28102411,2850,11341,0
562,11,27854143,2946,10534,0
732,20,35234992,2591,13960,2
697,23,34952653,2292,13180,0
511,12,26500508,2507,9519,2
504,16,25122820,2269,9499,2
788,29,40038166,2658,14703,0
514,30,24606702,2471,9824,1
793,14,38999822,2134,15230,2
516,10,25082560,2821,9746,1
724,19,35624705,2061,13781,2
760,12,37532043,2966,14587,0
509,19,26356981,2901,9668,4
687,30,33611968,2477,13084,4
737,15,38027707,2515,13936,0
504,15,25262544,2270,9667,0
745,24,37754399,2334,14159,1
599,16,30922174,2113,11465,4
754,16,39314280,2623,14263,0
644,27,32221827,2780,12239,0
545,29,26753868,3165,10348,4
560,18,27184223,2353,10611,0
773,13,39556183,3196,14470,2
718,30,35610036,2275,13643,0
789,23,38318653,2484,15036,1
744,11,36992552,2068,14166,0
706,18,35503219,2797,13294,2
666,22,32437110,2778,12599,2
623,29,30543042,2545,11854,1
584,20,29422706,2342,11135,0
740,27,38333891,2631,14136,5
581,11,29560531,3168,11092,0
602,19,31045723,2489,11400,0
580,13,28963352,2027,11189,4
529,17,27090137,2789,10080,0
571,18,29742286,2150,10845,5
648,27,31594662,2503,12357,0
503,25,24417260,2624,9623,0
671,28,32735976,2495,12657,0
698,22,34308077,2425,13389,0
595,16,29448798,1843,11355,1
686,17,33913128,2810,13262,5
789,14,40172924,2201,14886,1
740,29,37609977,2664,13921,0
530,14,25517894,2265,10157,1
762,17,36723802,2607,14579,1
689,29,33676619,2433,13084,1
570,24,28789563,2339,10538,0
717,27,35938458,2576,13526,5
615,16,30711465,2451,11734,0
564,21,28074231,2377,10588,1
688,19,35896885,2861,12858,5
658,18,33312901,2032,12392,5
599,23,30279575,2184,11410,1
653,28,32743437,2136,12356,1
602,11,30765784,2523,11553,2
784,20,40426515,2737,14875,1
703,14,36091758,2999,13414,0
602,25,30724331,2966,11425,0
692,23,34256677,2500,13156,2
568,11,29432294,2652,10832,4
762,12,37260950,2690,14387,0
714,24,35827607,2462,13698,0
623,17,31436328,2615,11734,1
784,22,37923186,2351,14889,0
749,24,37461989,2647,14282,5
576,24,28817586,2316,10928,0
672,16,34758572,3292,12927,0
632,18,31400253,2344,11922,1
571,23,27828846,2596,10838,0
768,22,37289954,2384,14523,0
741,20,37456906,2742,14012,0
547,26,27902773,2682,10299,0
574,19,30118897,3164,10928,4
726,25,36707020,2583,13868,1
611,30,31302455,2333,11579,0
535,22,26943508,2252,10051,1
629,10,31786543,3392,12075,1
800,13,39346096,2209,15120,2
565,11,27729363,2125,10713,4
657,14,31633266,2379,12383,1
641,26,31094216,2716,12347,0
792,25,40083830,2553,14727,0
541,21,27248529,2420,10313,1
676,10,34340644,1745,12905,5
679,14,33195856,2108,12933,2
721,13,34868592,2759,13711,5
798,30,39731763,2699,15106,2
531,27,26357200,2079,10037,1
734,14,35970061,2260,13905,0
656,14,33039563,2590,12475,1
742,12,38453554,2981,13897,3
591,22,30452920,2544,11335,1
717,15,36718837,2394,13709,0
776,11,37989444,3004,14820,5
611,16,30820664,2383,11450,1
770,14,37772997,1875,14682,1
625,10,30658404,2202,11964,4
692,28,35378920,2173,13301,2
588,28,27878176,2650,11039,0
770,23,38798474,2400,14555,0
604,11,31311616,2403,11362,0
750,21,37990305,2429,14236,0
626,19,30275869,2199,11777,1
502,17,24275361,2506,9455,3
661,19,33809112,2080,12172,0
620,28,31014071,2634,11840,1
508,17,25330174,2364,9697,1
708,19,36016317,2367,13502,1
555,20,26575684,2849,10423,0
720,19,35736680,2660,13617,0
800,25,41169834,2378,15233,0
643,18,32055451,2541,12247,0
595,25,30177478,2376,11213,1
632,27,32104992,2557,12016,0
684,19,33070972,2755,12736,5
779,22,38689579,2388,14908,1
756,19,38525449,2649,14368,1
564,28,28151359,2187,10645,0
633,17,31622390,2682,11960,1
580,22,29194733,2336,10983,0
680,11,35583062,2515,12735,0
655,24,33647548,2648,12218,1
566,20,28721816,2305,10970,0
573,26,28425220,2721,10885,0
530,13,27098807,2222,9860,0
534,15,26932373,2350,10083,0
762,13,38187113,1910,14490,0
549,19,27310768,1887,10460,2
656,24,32486010,2904,12407,1
516,28,26124246,2566,9735,0
758,18,37165123,2305,14263,1
654,20,32746779,3015,12451,0
744,24,36505109,2171,14443,0
543,11,26838107,2538,10331,1
505,11,26344154,2163,9638,1
779,21,39253482,2184,14781,4
727,17,34820272,2811,13950,0
674,21,33200631,2011,12664,0
680,17,33056950,2219,12993,0
584,13,29303676,2183,11001,0
708,18,35136291,2292,13521,4
797,13,38998562,3299,15038,2
508,27,25421910,2533,9675,0
503,26,26142820,2264,9558,0
700,21,35651757,2760,13266,1
760,10,38048523,1769,14311,0
544,12,27844374,2541,10275,2
661,20,32546543,2920,12471,0
617,27,31098276,2727,11809,2
641,12,31568121,3003,12271,0
674,10,32622328,2239,12802,3
594,11,30171401,2048,11417,1
525,14,27524955,2919,9887,0
596,20,29479451,2663,11310,1
795,20,39965292,2816,15150,2
611,16,30346205,2065,11465,1
616,10,30669772,2892,11877,0
629,21,32233500,2566,11886,5
701,12,34668095,2591,13237,0
666,21,34627799,2563,12519,5
568,24,27659819,2631,10813,1
531,23,25859150,2272,9941,1
547,10,27424666,1608,10272,1
758,26,38389649,2395,14542,0
776,28,38272172,2113,14666,0
756,12,38119969,2675,14167,0
564,27,27050232,2709,10865,0
510,20,24835672,2266,9541,1
517,21,25425680,2052,9766,4
578,25,28011321,2371,11200,0
683,24,34790214,2117,13266,0
631,28,31664768,2863,12010,0
686,22,35008803,2996,12940,2
793,10,40799145,1839,15138,4
543,22,25627416,2824,10219,2
672,19,34330151,2726,12857,0
716,16,37763186,2645,13571,1
752,29,38981791,2523,14389,4
531,23,25544215,2518,10084,0
751,25,39743356,2690,14391,1
637,16,31817863,2341,12140,0
599,21,30122195,2709,11233,4
586,10,28915834,2560,11135,0
502,13,24893358,3324,9494,3
614,24,30573010,2500,11613,0
546,28,28213865,2230,10319,5
628,16,31509647,3016,11754,2
745,20,36785427,3094,14276,0
589,23,30121351,2432,11214,1
799,14,39006927,3090,15062,2
647,13,32562235,2284,12283,0
519,15,25846548,2474,10009,0
513,19,25439282,2644,9931,5
672,26,33744418,2570,12895,0
623,30,31928908,2818,11738,1
798,22,39917374,2167,14918,0
532,30,27569893,2665,10029,0
738,23,36236296,2545,14128,2
523,30,26455578,2867,9960,0
697,29,35041481,2156,13227,0
700,12,34887236,2358,13237,1
527,16,26482088,2413,9993,0
534,22,26424202,2025,10033,5
513,10,25124371,2228,9866,2
588,11,27538900,2652,11436,0
597,11,30249872,2120,11415,1
642,19,32530786,2595,12163,0
684,11,32914188,2996,13226,4
771,21,38841426,2379,14431,0
795,28,39092312,2553,15224,1
796,29,39257745,2015,15181,3
681,26,35360040,2697,13128,3
610,10,29420369,2929,11527,0
581,13,28893884,2740,10852,0
